Datetime,Ticker,Close,High,Low,Open,Volume,Date,Hour,Hourly_Return,Volume_Change_%,Hourly_Volatility
2025-01-06 09:15:00,HCLTECH.NS,1964.050048828125,1973.4000244140625,1947.3499755859375,1951.300048828125,0.0,2025-01-06,9,0.009275461884956426,-100.0,0.013924269372286528
2025-01-06 11:15:00,HCLTECH.NS,1940.25,1948.050048828125,1930.0,1942.550048828125,265110.0,2025-01-06,11,-0.0011068906440685478,7.924036719656424,0.0039695506198469815
2025-01-06 12:15:00,HCLTECH.NS,1952.75,1956.3499755859375,1938.0,1940.199951171875,185178.0,2025-01-06,12,0.006442468754026542,-30.150503564558107,0.0038379361995765334
2025-01-06 13:15:00,HCLTECH.NS,1955.550048828125,1956.8499755859375,1946.6500244140625,1952.800048828125,238974.0,2025-01-06,13,0.0014339003088592595,29.050967177526488,0.0035776700215805384
2025-01-06 14:15:00,HCLTECH.NS,1949.550048828125,1958.449951171875,1948.0,1955.550048828125,395217.0,2025-01-06,14,-0.003068190458022535,65.3807527178689,0.004163253936350045
2025-01-06 15:15:00,HCLTECH.NS,1950.0,1954.4000244140625,1948.75,1950.300048828125,165052.0,2025-01-06,15,0.0002307974458750639,-58.23762641789194,0.0017868755646059562
2025-01-07 09:15:00,HCLTECH.NS,1946.800048828125,1979.8499755859375,1931.050048828125,1965.0,0.0,2025-01-07,9,-0.0016410006009615064,-100.0,0.013924269372286528
2025-01-07 11:15:00,HCLTECH.NS,1927.0,1938.800048828125,1924.25,1928.449951171875,253459.0,2025-01-07,11,-0.0005964392809174601,-13.395316098434373,0.0039695506198469815
2025-01-07 12:15:00,HCLTECH.NS,1921.5,1930.25,1920.0999755859375,1926.449951171875,230642.0,2025-01-07,12,-0.00285417747794503,-9.002244939023674,0.0038379361995765334
2025-01-07 13:15:00,HCLTECH.NS,1917.949951171875,1921.75,1909.0999755859375,1921.4000244140625,275045.0,2025-01-07,13,-0.001847540373731471,19.251914222041087,0.0035776700215805384
2025-01-07 14:15:00,HCLTECH.NS,1913.3499755859375,1920.949951171875,1909.0,1917.949951171875,516289.0,2025-01-07,14,-0.002398381450531062,87.710738242833,0.004163253936350045
2025-01-07 15:15:00,HCLTECH.NS,1915.9000244140625,1925.949951171875,1911.4000244140625,1913.3499755859375,328924.0,2025-01-07,15,0.001332766540707686,-36.2907208946927,0.0017868755646059562
2025-01-08 09:15:00,HCLTECH.NS,1905.0,1918.8499755859375,1900.0999755859375,1907.050048828125,0.0,2025-01-08,9,-0.005689244884996558,-100.0,0.013924269372286528
2025-01-08 11:15:00,HCLTECH.NS,1902.25,1914.9000244140625,1900.0,1900.0999755859375,252956.0,2025-01-08,11,0.0010788595309987326,-16.367952443769983,0.0039695506198469815
2025-01-08 12:15:00,HCLTECH.NS,1909.5999755859375,1911.8499755859375,1901.6500244140625,1902.550048828125,251299.0,2025-01-08,12,0.003863832611874063,-0.6550546340074903,0.0038379361995765334
2025-01-08 13:15:00,HCLTECH.NS,1924.800048828125,1926.699951171875,1906.949951171875,1909.550048828125,348848.0,2025-01-08,13,0.007959820609823476,38.817902180271304,0.0035776700215805384
2025-01-08 14:15:00,HCLTECH.NS,1935.050048828125,1938.25,1920.199951171875,1925.0999755859375,497722.0,2025-01-08,14,0.005325228460088871,42.675893225702886,0.004163253936350045
2025-01-08 15:15:00,HCLTECH.NS,1931.25,1935.1500244140625,1929.550048828125,1935.0999755859375,243979.0,2025-01-08,15,-0.001963798729870736,-50.980868838427874,0.0017868755646059562
2025-01-09 09:15:00,HCLTECH.NS,1934.5999755859375,1937.199951171875,1921.050048828125,1926.1500244140625,0.0,2025-01-09,9,0.0017346151901294071,-100.0,0.013924269372286528
2025-01-09 11:15:00,HCLTECH.NS,1937.449951171875,1938.949951171875,1929.4000244140625,1931.6500244140625,211221.0,2025-01-09,11,0.002976652764582699,-58.02611183975199,0.0039695506198469815
2025-01-09 12:15:00,HCLTECH.NS,1941.5,1943.949951171875,1934.050048828125,1937.3499755859375,474574.0,2025-01-09,12,0.002090401780791895,124.68125801885228,0.0038379361995765334
2025-01-09 13:15:00,HCLTECH.NS,1937.5,1943.75,1936.0,1941.5999755859375,316765.0,2025-01-09,13,-0.002060262683492131,-33.25276985254144,0.0035776700215805384
2025-01-09 14:15:00,HCLTECH.NS,1934.300048828125,1941.0,1932.949951171875,1937.5,658099.0,2025-01-09,14,-0.0016515877016128888,107.75622306757376,0.004163253936350045
2025-01-09 15:15:00,HCLTECH.NS,1934.800048828125,1936.5999755859375,1926.0,1934.300048828125,237866.0,2025-01-09,15,0.00025849143740797054,-63.85559011638067,0.0017868755646059562
2025-01-10 09:15:00,HCLTECH.NS,1940.25,1968.949951171875,1935.3499755859375,1940.25,0.0,2025-01-10,9,0.0028168033049078556,-100.0,0.013924269372286528
2025-01-10 11:15:00,HCLTECH.NS,1980.550048828125,1982.949951171875,1968.800048828125,1968.8499755859375,459769.0,2025-01-10,11,0.006019250241356522,9.9497086064525,0.0039695506198469815
2025-01-10 12:15:00,HCLTECH.NS,1982.050048828125,1987.550048828125,1979.3499755859375,1980.8499755859375,377284.0,2025-01-10,12,0.0007573653596320007,-17.940531005787687,0.0038379361995765334
2025-01-10 13:15:00,HCLTECH.NS,1984.300048828125,1991.699951171875,1977.0,1982.0,634522.0,2025-01-10,13,0.0011351882871626362,68.18152903383128,0.0035776700215805384
2025-01-10 14:15:00,HCLTECH.NS,1992.050048828125,2001.300048828125,1982.8499755859375,1984.449951171875,1588324.0,2025-01-10,14,0.003905659330390554,150.31819227702115,0.004163253936350045
2025-01-10 15:15:00,HCLTECH.NS,1996.9000244140625,1997.949951171875,1986.9000244140625,1992.25,349019.0,2025-01-10,15,0.0024346655290063968,-78.02595692062827,0.0017868755646059562
2025-01-13 09:15:00,HCLTECH.NS,1986.0,2000.0,1980.0,1987.9000244140625,0.0,2025-01-13,9,-0.005458472773197998,-100.0,0.013924269372286528
2025-01-13 11:15:00,HCLTECH.NS,1990.0,1996.0,1985.5,1991.25,566529.0,2025-01-13,11,-0.0007783127664992007,57.5499114261639,0.0039695506198469815
2025-01-13 12:15:00,HCLTECH.NS,1995.800048828125,2000.0,1988.4000244140625,1990.0,441630.0,2025-01-13,12,0.002914597401067809,-22.04635596765567,0.0038379361995765334
2025-01-13 13:15:00,HCLTECH.NS,1991.0,1997.300048828125,1989.0,1995.75,1171608.0,2025-01-13,13,-0.0024050750128719045,165.2917600706474,0.0035776700215805384
2025-01-13 14:15:00,HCLTECH.NS,1993.5,2010.8499755859375,1988.699951171875,1991.0999755859375,1732777.0,2025-01-13,14,0.0012556504269212176,47.89733426197158,0.004163253936350045
2025-01-13 15:15:00,HCLTECH.NS,1971.050048828125,1994.949951171875,1965.4000244140625,1992.75,612715.0,2025-01-13,15,-0.01126157570698516,-64.63970839871489,0.0017868755646059562
2025-01-14 09:15:00,HCLTECH.NS,1810.800048828125,1927.9000244140625,1798.0,1927.9000244140625,1234400.0,2025-01-14,9,-0.08130184218065672,101.46397591049671,0.013924269372286528
2025-01-14 10:15:00,HCLTECH.NS,1822.0,1824.949951171875,1803.0,1810.800048828125,2415062.0,2025-01-14,10,0.006185084421177933,95.64662994167206,0.004858435421911944
2025-01-14 11:15:00,HCLTECH.NS,1826.3499755859375,1834.949951171875,1820.0,1822.050048828125,1569088.0,2025-01-14,11,0.0023874728792192546,-35.02907999877436,0.0039695506198469815
2025-01-14 12:15:00,HCLTECH.NS,1824.199951171875,1831.0999755859375,1821.300048828125,1826.4000244140625,1286200.0,2025-01-14,12,-0.001177224761301665,-18.028816739405308,0.0038379361995765334
2025-01-14 13:15:00,HCLTECH.NS,1823.449951171875,1826.550048828125,1814.699951171875,1824.199951171875,1177759.0,2025-01-14,13,-0.0004111391404862941,-8.431114912144299,0.0035776700215805384
2025-01-14 14:15:00,HCLTECH.NS,1811.8499755859375,1830.6500244140625,1810.0,1823.449951171875,1670205.0,2025-01-14,14,-0.006361554139987513,41.81211945737626,0.004163253936350045
2025-01-14 15:15:00,HCLTECH.NS,1820.0,1822.0,1809.4000244140625,1811.800048828125,770097.0,2025-01-14,15,0.004498178394393149,-53.89206714145869,0.0017868755646059562
2025-01-15 09:15:00,HCLTECH.NS,1819.5,1842.550048828125,1813.0,1836.0999755859375,981891.0,2025-01-15,9,-0.00027472527472527375,27.50224971659414,0.013924269372286528
2025-01-15 10:15:00,HCLTECH.NS,1820.050048828125,1822.75,1816.0,1819.5,333014.0,2025-01-15,10,0.0003023076823989168,-66.08442281271547,0.004858435421911944
2025-01-15 11:15:00,HCLTECH.NS,1825.0,1826.199951171875,1818.050048828125,1820.0,279970.0,2025-01-15,11,0.0027196786017298358,-15.928459464166666,0.0039695506198469815
2025-01-15 12:15:00,HCLTECH.NS,1828.25,1829.800048828125,1822.550048828125,1824.8499755859375,302267.0,2025-01-15,12,0.0017808219178081508,7.964067578669143,0.0038379361995765334
2025-01-15 13:15:00,HCLTECH.NS,1826.5999755859375,1829.0,1822.8499755859375,1828.25,342860.0,2025-01-15,13,-0.0009025157467865697,13.429517611912644,0.0035776700215805384
2025-01-15 14:15:00,HCLTECH.NS,1824.5999755859375,1828.9000244140625,1820.550048828125,1826.5,703923.0,2025-01-15,14,-0.001094930486549739,105.30916409029926,0.004163253936350045
2025-01-15 15:15:00,HCLTECH.NS,1825.699951171875,1829.550048828125,1823.949951171875,1824.6500244140625,406453.0,2025-01-15,15,0.0006028584898913891,-42.258883429011405,0.0017868755646059562
2025-01-16 09:15:00,HCLTECH.NS,1803.5,1837.8499755859375,1802.5999755859375,1832.0,0.0,2025-01-16,9,-0.0121596931399518,-100.0,0.013924269372286528
2025-01-16 11:15:00,HCLTECH.NS,1790.300048828125,1800.0,1789.0,1796.050048828125,684630.0,2025-01-16,11,-0.0032291781285284094,8.876392701180325,0.0039695506198469815
2025-01-16 12:15:00,HCLTECH.NS,1787.699951171875,1795.0999755859375,1787.199951171875,1790.0,836217.0,2025-01-16,12,-0.001452325076990224,22.141448665702647,0.0038379361995765334
2025-01-16 13:15:00,HCLTECH.NS,1793.5,1794.199951171875,1785.449951171875,1788.050048828125,639934.0,2025-01-16,13,0.0032444196378274004,-23.472734947985984,0.0035776700215805384
2025-01-16 14:15:00,HCLTECH.NS,1791.9000244140625,1797.4000244140625,1790.5,1793.5999755859375,1350906.0,2025-01-16,14,-0.0008920967861374418,111.1008322733282,0.004163253936350045
2025-01-16 15:15:00,HCLTECH.NS,1790.0,1794.5,1789.8499755859375,1791.800048828125,565851.0,2025-01-16,15,-0.0010603406374101176,-58.11322179337422,0.0017868755646059562
2025-01-17 09:15:00,HCLTECH.NS,1772.699951171875,1779.0,1750.1500244140625,1774.949951171875,0.0,2025-01-17,9,-0.009664831747555835,-100.0,0.013924269372286528
2025-01-17 11:15:00,HCLTECH.NS,1773.9000244140625,1779.699951171875,1771.1500244140625,1776.800048828125,188806.0,2025-01-17,11,-0.00160403860190661,-51.21834008107626,0.0039695506198469815
2025-01-17 12:15:00,HCLTECH.NS,1774.800048828125,1781.699951171875,1773.949951171875,1774.6500244140625,213787.0,2025-01-17,12,0.0005073704276878921,13.231041386396614,0.0038379361995765334
2025-01-17 13:15:00,HCLTECH.NS,1785.0,1786.5999755859375,1772.300048828125,1774.8499755859375,223751.0,2025-01-17,13,0.005747098766765157,4.660713701020169,0.0035776700215805384
2025-01-17 14:15:00,HCLTECH.NS,1789.0999755859375,1792.5,1783.550048828125,1785.1500244140625,433548.0,2025-01-17,14,0.0022969050901611165,93.76360329115847,0.004163253936350045
2025-01-17 15:15:00,HCLTECH.NS,1788.9000244140625,1790.0999755859375,1782.9000244140625,1789.0999755859375,247852.0,2025-01-17,15,-0.00011176075937824326,-42.83170490926034,0.0017868755646059562
2025-01-20 09:15:00,HCLTECH.NS,1780.0,1795.050048828125,1763.75,1795.0,0.0,2025-01-20,9,-0.004975137957738962,-100.0,0.013924269372286528
2025-01-20 11:15:00,HCLTECH.NS,1780.050048828125,1787.0999755859375,1776.449951171875,1782.449951171875,374722.0,2025-01-20,11,-0.000982152852196272,-8.087438127615322,0.0039695506198469815
2025-01-20 12:15:00,HCLTECH.NS,1779.699951171875,1782.949951171875,1775.0,1780.050048828125,396126.0,2025-01-20,12,-0.00019667854647142935,5.711967805466456,0.0038379361995765334
2025-01-20 13:15:00,HCLTECH.NS,1791.75,1791.75,1777.199951171875,1779.0999755859375,668394.0,2025-01-20,13,0.006770831690021906,68.73267596673787,0.0035776700215805384
2025-01-20 14:15:00,HCLTECH.NS,1795.0,1798.300048828125,1790.050048828125,1791.3499755859375,636667.0,2025-01-20,14,0.0018138691223663628,-4.746751167724428,0.004163253936350045
2025-01-20 15:15:00,HCLTECH.NS,1796.199951171875,1799.0,1793.3499755859375,1795.050048828125,317112.0,2025-01-20,15,0.0006684964745822253,-50.19185853829396,0.0017868755646059562
2025-01-21 09:15:00,HCLTECH.NS,1810.3499755859375,1812.949951171875,1791.800048828125,1794.8499755859375,0.0,2025-01-21,9,0.007877755705778089,-100.0,0.013924269372286528
2025-01-21 11:15:00,HCLTECH.NS,1812.050048828125,1820.699951171875,1796.199951171875,1805.0,730165.0,2025-01-21,11,0.003794647596684797,33.467806796911546,0.0039695506198469815
2025-01-21 12:15:00,HCLTECH.NS,1815.699951171875,1818.1500244140625,1803.199951171875,1811.699951171875,532397.0,2025-01-21,12,0.0020142392568629486,-27.08538481028261,0.0038379361995765334
2025-01-21 13:15:00,HCLTECH.NS,1810.3499755859375,1817.0,1805.449951171875,1815.699951171875,315868.0,2025-01-21,13,-0.0029465086356832426,-40.670589804225045,0.0035776700215805384
2025-01-21 14:15:00,HCLTECH.NS,1801.3499755859375,1810.8499755859375,1793.8499755859375,1810.0,1120666.0,2025-01-21,14,-0.004971414434431165,254.7893423835273,0.004163253936350045
2025-01-21 15:15:00,HCLTECH.NS,1808.0,1810.5999755859375,1800.8499755859375,1801.300048828125,259076.0,2025-01-21,15,0.0036916892909160115,-76.8819612623208,0.0017868755646059562
2025-01-22 09:15:00,HCLTECH.NS,1812.199951171875,1814.1500244140625,1804.1500244140625,1805.800048828125,0.0,2025-01-22,9,0.0023229818428511795,-100.0,0.013924269372286528
2025-01-22 11:15:00,HCLTECH.NS,1813.3499755859375,1817.0999755859375,1809.9000244140625,1815.8499755859375,300727.0,2025-01-22,11,-0.001349307840237568,-15.80378191021743,0.0039695506198469815
2025-01-22 12:15:00,HCLTECH.NS,1821.3499755859375,1821.550048828125,1811.199951171875,1813.0,300766.0,2025-01-22,12,0.004411724216344393,0.01296857282517827,0.0038379361995765334
2025-01-22 13:15:00,HCLTECH.NS,1820.5,1825.25,1816.5999755859375,1821.6500244140625,430435.0,2025-01-22,13,-0.0004666734001322892,43.11291834848354,0.0035776700215805384
2025-01-22 14:15:00,HCLTECH.NS,1825.6500244140625,1830.5999755859375,1819.5,1820.5,738822.0,2025-01-22,14,0.0028289065718551942,71.64542846190483,0.004163253936350045
2025-01-22 15:15:00,HCLTECH.NS,1827.699951171875,1831.3499755859375,1820.75,1825.5999755859375,499686.0,2025-01-22,15,0.0011228476051812208,-32.367200760128966,0.0017868755646059562
2025-01-23 09:15:00,HCLTECH.NS,1823.5,1828.0,1814.0,1817.449951171875,0.0,2025-01-23,9,-0.00229794347216683,-100.0,0.013924269372286528
2025-01-23 11:15:00,HCLTECH.NS,1819.25,1819.25,1806.25,1810.1500244140625,750635.0,2025-01-23,11,0.005332683766719137,87.45629719902506,0.0039695506198469815
2025-01-23 12:15:00,HCLTECH.NS,1820.800048828125,1827.800048828125,1815.5,1819.050048828125,408122.0,2025-01-23,12,0.0008520262900233444,-45.62976679744482,0.0038379361995765334
2025-01-23 13:15:00,HCLTECH.NS,1816.050048828125,1823.800048828125,1812.5999755859375,1820.800048828125,405540.0,2025-01-23,13,-0.0026087433395320936,-0.632653961315488,0.0035776700215805384
2025-01-23 14:15:00,HCLTECH.NS,1804.449951171875,1816.699951171875,1804.3499755859375,1816.0999755859375,892290.0,2025-01-23,14,-0.006387542933486534,120.0251516496523,0.004163253936350045
2025-01-23 15:15:00,HCLTECH.NS,1807.9000244140625,1808.449951171875,1804.3499755859375,1804.550048828125,372836.0,2025-01-23,15,0.0019119805677885182,-58.21582669311547,0.0017868755646059562
2025-01-24 09:15:00,HCLTECH.NS,1803.699951171875,1812.699951171875,1798.4000244140625,1802.0,0.0,2025-01-24,9,-0.002323177822594835,-100.0,0.013924269372286528
2025-01-24 11:15:00,HCLTECH.NS,1811.5999755859375,1829.0,1805.800048828125,1805.800048828125,443341.0,2025-01-24,11,0.003239637594316669,-52.536285025742366,0.0039695506198469815
2025-01-24 12:15:00,HCLTECH.NS,1806.449951171875,1816.8499755859375,1802.050048828125,1811.800048828125,255706.0,2025-01-24,12,-0.002842804417899636,-42.322952309847274,0.0038379361995765334
2025-01-24 13:15:00,HCLTECH.NS,1802.6500244140625,1807.0,1801.449951171875,1805.699951171875,272042.0,2025-01-24,13,-0.002103532818801601,6.388586892759651,0.0035776700215805384
2025-01-24 14:15:00,HCLTECH.NS,1792.0,1805.5,1791.3499755859375,1802.0999755859375,625092.0,2025-01-24,14,-0.005907982287090996,129.77775490549254,0.004163253936350045
2025-01-24 15:15:00,HCLTECH.NS,1796.0,1797.949951171875,1791.4000244140625,1792.199951171875,248681.0,2025-01-24,15,0.0022321428571427937,-60.21689607289807,0.0017868755646059562
2025-01-27 09:15:00,HCLTECH.NS,1751.0,1779.6500244140625,1749.4000244140625,1774.949951171875,0.0,2025-01-27,9,-0.02505567928730512,-100.0,0.013924269372286528
2025-01-27 11:15:00,HCLTECH.NS,1746.8499755859375,1755.550048828125,1745.550048828125,1748.5,350919.0,2025-01-27,11,-0.0009436799622890568,17.864448109199248,0.0039695506198469815
2025-01-27 12:15:00,HCLTECH.NS,1740.1500244140625,1753.0999755859375,1735.949951171875,1746.8499755859375,854422.0,2025-01-27,12,-0.0038354473855877202,143.48125920796537,0.0038379361995765334
2025-01-27 13:15:00,HCLTECH.NS,1723.5999755859375,1741.8499755859375,1719.1500244140625,1740.199951171875,392620.0,2025-01-27,13,-0.00951070229344031,-54.048467853121764,0.0035776700215805384
2025-01-27 14:15:00,HCLTECH.NS,1710.550048828125,1725.75,1709.449951171875,1723.8499755859375,1386513.0,2025-01-27,14,-0.007571319878544425,253.143752228618,0.004163253936350045
2025-01-27 15:15:00,HCLTECH.NS,1711.949951171875,1713.3499755859375,1707.3499755859375,1710.949951171875,311252.0,2025-01-27,15,0.0008183930921570326,-77.55145462033173,0.0017868755646059562
2025-01-28 09:15:00,HCLTECH.NS,1722.0,1729.8499755859375,1700.0999755859375,1712.1500244140625,0.0,2025-01-28,9,0.005870527243653001,-100.0,0.013924269372286528
2025-01-28 11:15:00,HCLTECH.NS,1709.25,1721.4000244140625,1708.5,1715.3499755859375,491055.0,2025-01-28,11,-0.0033236836841682438,-39.31141620908151,0.0039695506198469815
2025-01-28 12:15:00,HCLTECH.NS,1709.5999755859375,1712.199951171875,1701.300048828125,1709.199951171875,609289.0,2025-01-28,12,0.00020475388968121955,24.077547321583115,0.0038379361995765334
2025-01-28 13:15:00,HCLTECH.NS,1702.800048828125,1710.75,1698.300048828125,1709.5999755859375,885730.0,2025-01-28,13,-0.0039774958206125755,45.37108006217083,0.0035776700215805384
2025-01-28 14:15:00,HCLTECH.NS,1695.1500244140625,1710.800048828125,1691.050048828125,1702.800048828125,1246278.0,2025-01-28,14,-0.004492614631604774,40.70631004933782,0.004163253936350045
2025-01-28 15:15:00,HCLTECH.NS,1697.8499755859375,1697.8499755859375,1691.1500244140625,1695.0,241510.0,2025-01-28,15,0.001592750572509516,-80.6214985741544,0.0017868755646059562
2025-01-29 09:15:00,HCLTECH.NS,1708.449951171875,1724.0,1696.0,1703.949951171875,0.0,2025-01-29,9,0.006243175627033581,-100.0,0.013924269372286528
2025-01-29 11:15:00,HCLTECH.NS,1714.1500244140625,1718.9000244140625,1702.5,1711.800048828125,402687.0,2025-01-29,11,0.0013436042065180231,-39.5029678605714,0.0039695506198469815
2025-01-29 12:15:00,HCLTECH.NS,1717.449951171875,1720.4000244140625,1712.25,1714.0999755859375,505559.0,2025-01-29,12,0.001925109652488155,25.546392110994386,0.0038379361995765334
2025-01-29 13:15:00,HCLTECH.NS,1722.0,1724.0999755859375,1715.0,1717.5,612170.0,2025-01-29,13,0.002649305049629236,21.08774643513418,0.0035776700215805384
2025-01-29 14:15:00,HCLTECH.NS,1718.949951171875,1722.9000244140625,1716.050048828125,1722.0,676737.0,2025-01-29,14,-0.001771224638864699,10.547233611578477,0.004163253936350045
2025-01-29 15:15:00,HCLTECH.NS,1719.0,1723.300048828125,1717.9000244140625,1718.8499755859375,238530.0,2025-01-29,15,2.9115930973322435e-05,-64.75292469600451,0.0017868755646059562
2025-01-30 09:15:00,HCLTECH.NS,1726.550048828125,1732.949951171875,1710.4000244140625,1722.0,0.0,2025-01-30,9,0.004392116828461301,-100.0,0.013924269372286528
2025-01-30 11:15:00,HCLTECH.NS,1724.5,1728.1500244140625,1721.4000244140625,1728.1500244140625,237299.0,2025-01-30,11,-0.002140927714623597,25.657413977526655,0.0039695506198469815
2025-01-30 12:15:00,HCLTECH.NS,1724.050048828125,1727.6500244140625,1720.800048828125,1724.5,289397.0,2025-01-30,12,-0.0002609168871412493,21.9545805081353,0.0038379361995765334
2025-01-30 13:15:00,HCLTECH.NS,1703.1500244140625,1724.8499755859375,1699.0,1724.050048828125,534396.0,2025-01-30,13,-0.012122632071075112,84.6584449735139,0.0035776700215805384
2025-01-30 14:15:00,HCLTECH.NS,1714.0,1716.199951171875,1698.050048828125,1703.699951171875,716042.0,2025-01-30,14,0.006370534263222094,33.99089813546507,0.004163253936350045
2025-01-30 15:15:00,HCLTECH.NS,1713.0999755859375,1718.4000244140625,1712.0999755859375,1713.949951171875,280144.0,2025-01-30,15,-0.0005251017584961826,-60.87603799777108,0.0017868755646059562
2025-01-31 09:15:00,HCLTECH.NS,1720.449951171875,1738.199951171875,1713.3499755859375,1715.3499755859375,0.0,2025-01-31,9,0.004290453383156256,-100.0,0.013924269372286528
2025-01-31 11:15:00,HCLTECH.NS,1716.949951171875,1724.3499755859375,1716.75,1718.5999755859375,161951.0,2025-01-31,11,-0.0004948757900140599,28.450983502538072,0.0039695506198469815
2025-01-31 12:15:00,HCLTECH.NS,1725.0,1725.0,1713.0,1716.75,249553.0,2025-01-31,12,0.004688575122781202,54.09166970256436,0.0038379361995765334
2025-01-31 13:15:00,HCLTECH.NS,1725.4000244140625,1728.4000244140625,1721.949951171875,1725.0,301188.0,2025-01-31,13,0.0002318982110507406,20.690995499953925,0.0035776700215805384
2025-01-31 14:15:00,HCLTECH.NS,1725.800048828125,1728.0,1722.699951171875,1725.4000244140625,569861.0,2025-01-31,14,0.00023184444673818305,89.20441717465503,0.004163253936350045
2025-01-31 15:15:00,HCLTECH.NS,1728.0,1731.050048828125,1723.5999755859375,1726.4000244140625,379004.0,2025-01-31,15,0.0012747427915353882,-33.49185152168687,0.0017868755646059562
2025-02-03 09:15:00,HCLTECH.NS,1679.0,1700.5999755859375,1662.449951171875,1678.6500244140625,0.0,2025-02-03,9,-0.02835648148148151,-100.0,0.013924269372286528
2025-02-03 11:15:00,HCLTECH.NS,1685.6500244140625,1692.0,1679.0,1680.9000244140625,269598.0,2025-02-03,11,0.0028855160905778554,-21.828008745121462,0.0039695506198469815
2025-02-03 12:15:00,HCLTECH.NS,1695.9000244140625,1696.0,1681.8499755859375,1685.3499755859375,354298.0,2025-02-03,12,0.006080740279147179,31.417147011476352,0.0038379361995765334
2025-02-03 13:15:00,HCLTECH.NS,1687.8499755859375,1696.6500244140625,1685.5999755859375,1696.0,362844.0,2025-02-03,13,-0.004746770866346561,2.412093774167512,0.0035776700215805384
2025-02-03 14:15:00,HCLTECH.NS,1693.449951171875,1694.0,1684.699951171875,1687.800048828125,634078.0,2025-02-03,14,0.003317815959320347,74.7522351203272,0.004163253936350045
2025-02-03 15:15:00,HCLTECH.NS,1691.199951171875,1694.050048828125,1689.550048828125,1693.550048828125,266303.0,2025-02-03,15,-0.0013286486550387888,-58.00153924280609,0.0017868755646059562
2025-02-04 09:15:00,HCLTECH.NS,1706.050048828125,1711.300048828125,1692.3499755859375,1700.699951171875,0.0,2025-02-04,9,0.008780805395577351,-100.0,0.013924269372286528
